tweet_id,label,tweet_text
1.3721921766465536e+18,3,"Proud ! ?

Don't miss the opportunity to get yourself vaccinated

#CovidVaccine #LargestVaccinationDrive #COVID19 #COVAXIN #Covishield https://t.co/SFj1gAR8aF"
1.3823856498864988e+18,3,"2nd Moderna dose DONE ?

Now I can get my free Krispy Kreme donut! ???

Ill be posting updates over the next couple of days. #SlowTheSpread #DoYourPart #DoYourOwnResearch #Moderna https://t.co/v1fAWQB7ey"
1.3723365144583373e+18,3,Got my vaccine! Im so happy. #Covaxin #GetVaccinated https://t.co/TjV3nJHYOH
1.3765878925087375e+18,1,Words from someone who actually works in hospital. The vaccine aint safe. Say NO to #vaccination SAY NO to #johnsonandjohnson SAY NO to #CovidVaccine SAY NO TO #phizer and #Moderna https://t.co/L9EDIdINxm
1.3741445039347712e+18,2,$AZN so this blood clot vaccine is going up while the real deal $OCGN that we're waiting for is getting bumped. ? #AstraZeneca #Covaxin
1.3849575493053358e+18,2,An extremely grate news for #Covaxin - 100% efficacy in phase 3 trials against the dangerous #covid and 78% clinical efficacy.
1.3821625682912335e+18,2,"I wonder why they are having hit pieces on two companies that produced vaccines the old way - #AstraZeneca &amp; J&amp;J ? The two vaccines cheapest on the market?

And making people believe that #Pfizer &amp; #modeRNA vaccines are somehow superior? https://t.co/u1Z9dFn7FT"
1.374122716505256e+18,2,"@AlexTaylorNews @Roelandpaul #Pfizer #Moderna #J&amp;J are all charging around $25-$30/jab while #AstraZeneca only charging their cost price $4/jab! Surprisingly the #EU politicians forgot about that! Rather then helping it to overcome the supply issues, they are after punishing it while #EU citizens suffering"
1.3786484731264614e+18,2,Serbia struggling to persuade citizens to get vaccinated https://t.co/pwQiFDA6pp #Serbia #VaccineTourism #Pfizer #Sinopharm #SputnikV #AstraZeneca #Belgrade
1.3662791794869084e+18,2,"The #Philippines launched its #COVID19 #vaccination drive on Monday, less than a day after the arrival of a batch of the #Sinovac #vaccine #CoronaVac donated by China.
https://t.co/oLZ9u7iSyR https://t.co/1dN4B3JIRc"
1.3817556816703693e+18,2,"$Ocugen Inc BOOM!!!??? NEW Head of Manufacturing and Supply Chain!! What could they be manufacturing and supplying?? Definitely not Girl Scout Cookies!! Covaxin!!! Duhhhh!! Also medical job postings for the ""infectious diseases "" departments. $ocgn @Ocugen #Covaxin #ocugen https://t.co/rPdP8dXsxp"
1.3667415410671903e+18,2,"Vaccination available now for senior citizens (60+) and citizens above 45 years with comorbidities like Diabetes, Blood Pressure,and Heart ailments. CALL +91-44-66300300 or 71200200, Whatsapp +91 8939900500. 
#COVID19 #Covid19India #Covaxin #VaccinePassports #COVID19Vaccination https://t.co/f8IQITJmHG"
1.3748917941656084e+18,2,"Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealthMatters Order Russia #SputnikV Get out of Syria #COVID19 #spring #Greek https://t.co/YHfnVqzG3M"
1.3727470296764495e+18,2,"Twelve hours into 2nd #Moderna shot.

Thought I'd sleep on my left side tonight but my arm says that's a non-starter.

Right side it is.

Otherwise just a little achy overall.

Fingers crossed...

Good night! 

#CovidVaccine"
1.379807378716119e+18,2,"Good story by @PjotrSauer. Minor correction abt ??political context: 
?? purchase of #SputnikV not the main cause of pol crisis just a catalyst of deeper tensions among coalition partners -&gt; gov't reshuffle 
?? New SK Health Min nominated by the same party (led by ex-PM Matovic) https://t.co/bHM39okqNj"
1.3849624989364265e+18,3,First #Moderna jab is done! https://t.co/FB6SwIhrwZ
1.37997881791411e+18,2,"PM @narendramodi got his second dose of #Covaxin at AIIMS today morning. The 2 nurses who administered the vaccine are-
P. Niveda from Puducherry and 
Nisha Sharma from Punjab."
1.369289503496618e+18,2,"1st deal in Europe on the production of #Russian vaccine #SputnikV happens in #Italy : after the green light from the #EMA, Adienne Pharma&amp;Biotech and Russian Direct Investment Fund (Rdif) agreed to produce Sputnik in Italy in 7/21."
1.371798020191232e+18,2,"Podcast#5: India Vaccine rollout|  | EU suspends Covishield ?
https://t.co/hH8icMd9cJ 

#covid #vaccine #Covishield #CovishieldVaccine  #Covaxin   #IndiaFightsCorona #we4vaccine #AstraZeneca #LargestVaccineDrive #VaccinesWork"
1.3757995051997716e+18,3,"Smiling, crying, all the feels. Thanks #science. Thanks #moderna. #ThisIsOurShot #vaccinated #FauciOuchie #modernavaccine https://t.co/MzjCXOEByH"
1.3698908341250048e+18,2,"A batch of China-donated #Sinopharm vaccine arrived in Brazzaville, capital of the Republic of #Congo, on Wednesday. Congolese health minister, minister of foreign affairs, national defense minister and Chinese ambassador to the Congo welcomed the vaccine at the airport. https://t.co/zQQinMYmyL"
1.3810644711840847e+18,2,"#BREAKING #BreakingNews
Footage Out Of #Vienna #Austria

Anti-#Lockdown Protesters Clash With Police.
#COVID19 #PfizerVaccine #modernavaccine #Moderna #johsonandjohnson # https://t.co/mAsfdiWLwE"
1.353973168294273e+18,2,When it comes to the point we have to pay for our Pfizer purchases the government should just requisition the cash and keep it safe over here..... #Eurovision #AstraZeneca #PfizerBioNTech
1.3662563596252529e+18,2,"Covid-19 in India: PM Modi takes the first dose of Made-in-India Bharat Biotech's #covaxin vaccine.

Are you ready to take the vaccine too?

#CoronaVirusUpdate #CoronavirusVaccine https://t.co/j3AOGhzMk5"
1.3619106705146511e+18,2,"French President @EmmanuelMacron say Chinese and Russian vaccines are necessary. Ok, Mr President, then, give European citizens the access to Chinese Sinovac which is a classical Pasteur-like vaccine. #vaccine #covid19 #Sinovac https://t.co/58F60mtT03"
1.3801968180221747e+18,2,Once again words from March 1 from RDIF.: The approval is based on the results of the clinical trials of #SputnikV in #Russia and a comprehensive assessment of the vaccine by experts in Slovakia.-No assessment at that time. Especially not comprehensive. Who is spreading disinfo? https://t.co/isY9WPHF0Z
1.3807345311083643e+18,1,"Another target this time: Paraguay.
Actually we would suggest not getting the shitty Chinese vaccine LoL just ask Chile! Its pretty useless.
#paraguay #vaccine #china #fuckccp #boycottchina #taiwan #meme #covid #sinovac #sinopharm https://t.co/MIuaBUV0UC"
1.3753961049807954e+18,2,"MORE | Moscow hopes procedure of #SputnikV authorisation for EU will not be affected

#SputnikUpdates @sputnikvaccine

https://t.co/wJwHJJNXTS"
1.3637504124241467e+18,2,"Duterte prefers to China vaccine maker Sinopharm
https://t.co/13UUfwSzJC
@attyharryroque
#Duterte 
#vaccine 
#China 
#Sinopharm
@pr1ncegolez https://t.co/PpEhVNUDwz"
1.3715574698146243e+18,2,"We see your point. 

However, the current #OxfordAstraZeneca scenario is a rolling PR disaster to say the least.

It will raise hesitancy &amp; weigh on uptake, which is very much needed in line with #vaccinepassports 'buy in' from the public. https://t.co/d5W2WydlmR"
1.3687168110389084e+18,2,"U.S. #scientists doubtful of #one-shot regimen for #Pfizer, #Moderna #COVID #vaccines: #WSJ #reuters https://t.co/jz0whryYnf #mrna #us #bidenharris #health #world #biotech #mkt"
1.3809427350461071e+18,3,"The tree blossoms and harbor were beautiful in #Coronado yesterday... but you know what was even more beautiful? Getting my second #Moderna shot! ???? I joined more than 30,000 people #vaccinated against COVID-19 at just this @SharpHealthCare site. #GoSanDiego https://t.co/UXo5ESDfrn"
1.384042282416935e+18,2,"#VaccinateAllKenyans
Moses Kuria got his #SputnikV jab of 7k and has the gutts to lecture rough the government he drunkenly voted and defended for the last 8years on vaccinating it's citizens. Where do you get this energy from Kuria??
??? https://t.co/XszwEGsy0m"
1.3662450750978455e+18,2,@BjpBiplab @narendramodi #SastaBhiKargarBhi #Covaxin of Bharat Biotech
1.3612095095621711e+18,2,"Just 1 Day.?
?? $OCGN Conference???
I'm super excited??????
#COVAXIN"
1.376548512171749e+18,2,"""Stanford scientists saved drops of the COVID-19 vaccine destined for the garbage can, reverse engineered them, and have posted the mRNA sequence that powers the vaccine on GitHub for all to see.""

#Moderna #modernavaccine #Covid_19  

https://t.co/sCIoTKXsN7"
1.360539746934657e+18,2,@dr_venkatesh_k @AIIMSPatna @AshwiniKChoubey Great achievement! Looking forward to seeing positive news in relation to #Covaxin in the USA!
1.372214886118359e+18,2,"Had the 2nd dose of #Sinopharm today
Have I defeated covid ???
Just wondering !
#coronavirus #COVID #COVID19 #CovidVaccine"
1.374409922461401e+18,2,"Khaki envelop politics behind attack on #Sinopharm. @China_Amb_Zim Read on here ?
https://t.co/39YR2LfsTZ"
1.3602321257741025e+18,2,"Has anyone who has had covid also had the vaccine? How did you find it? Did you feel the side effects were more pronounced?

#OxfordAstraZeneca #COVID"
1.3621946100098703e+18,2,"#PENNSYLVANIA #SNAFU 
Vaccine providers in Pennsylvania could be short 55,000 first doses of #Modernas covid-19 #vaccine in coming weeks, and 30,000 to 60,000 second-dose appointments could be pushed back one to two weeks. #COVID19 
https://t.co/5PxfLtSvCl"
1.372165815710085e+18,2,Urge the @TelanganaCMO @Eatala_Rajender @KTRTRS to ensure that we dont get into this unnecessary &amp; unwanted record. It would be good if there is a campaign urging the eligible citizens to participate in #VaccinationDrive. No point in having pride about #COVAXIN - made at Hyd. https://t.co/gy000VgdFR
1.3805658211105055e+18,3,"I got the vaccine shot today. Follow up dose next month. Thank you Dolly! 
#Moderna https://t.co/1KlHTdmTDu"
1.3751159432407368e+18,2,"Dr. David Wohl is featured in this @POPSUGAR article about the next phase of the #COVID19 vaccine trials at #Moderna. 

https://t.co/ZmeHJf3LjR"
1.3714656634500588e+18,2,"Embarrassing Ontario is reporting 1268  cases of #COVID19 366 new cases in Toronto Canada, politicizing #vaccine Doug Ford Mr. Trudeau order #SputnikV end #lockdown cause business collapse, drug addiction, violence, misery unemployment #MentalHealthMatters https://t.co/DSH0zCyIta"
1.3742469977466511e+18,3,Waking up after one year of lockdowns with an slight ache in my arm. So grateful to the #NHS ?  #OxfordAstraZeneca #NHSCOVIDVaccine #StaySafe ?
1.3704549742541783e+18,3,Just got my first vaccine! #PfizerBiontech
1.382760014025273e+18,2,"No other vaccines on earth can beat #COVAXIN, COVAXIN will end COVID 19, USA get it ASAP from ?@Ocugen? @POTUS? ?@MadMoneyOnCNBC? ?@CNBC? ?@alexcutler247? ?@cnnbrk? ?@fordnation? ?@WSJ? ?@BharatBiotech? https://t.co/3TvnI8Wzf2"
1.3669471802888356e+18,2,Thank You @DollyParton #DollyParton you deserve a #moderna #COVID19 vaccine https://t.co/8gldJioNsa
1.3540522843181627e+18,2,Part 2 #Covid_19 #vaccinationCovid #Coronavirus #Impfung #PfizerBioNTech #coronavirus https://t.co/18MaHSNRqi
1.3823185395293263e+18,3,"Lmaooooo enjoying my morning coffee and I came across this gem #coffee #vaccinated I took the moderna though lmao #moderna #pfizer #JohnsonandJohnson  picture explains i wonder which one did @StuBishop_LPD get ? ,what do yall think ? https://t.co/UpnnHDdDgS"
1.3740262253547315e+18,3,Covid: AstraZeneca vaccine 79% effective with no increased blood clot risk  US trial https://t.co/itJh3SKVyg #COVID19 #coronavirus #vaccine #US #AstraZeneca #OxfordAstraZeneca
1.3424321315748495e+18,2,"#PfizerBioNTech vaccine is going to Rome!!
#marrychristmas2020 #bestgiftever #VaccinesSaveLives https://t.co/IhuA9VR4a9"
1.365344898610733e+18,2,"Question for you @CMOH_Alberta - are we going to be allowed to choose the vaccine we want? Or is the choice made for us based on availability? 

#COVID19AB #vaccine #AstraZeneca #PfizerVaccine #Moderna https://t.co/yfpT4b6eIn"
1.3707559676133335e+18,2,24 hour update after first dose of #Moderna vaccine. https://t.co/qYOHQWyHKW
1.3667402209856307e+18,2,".@IvanKorcok confirms he did not know about buying #SputnikV and he have heard about transport of vaccines only a day before their arrival to #Slovakia; he want to meet w/ @i_matovic @ZuzanaCaputova #BorisKollar, in order to reconfirm Slovak foreign policy orientation."
1.3834257297365033e+18,3,"EMBARRASSING Moscow Russia everything is open business as usual. Ontario reporting 4362 cases of #COVID19 1162 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective #Jesus https://t.co/R11cxWQMzD"
1.3815583007313388e+18,3,"#SputnikV approved for emergency use in India. 

Its third vaccine approved by India after #Covishield and #Covaxin.

#LargestVaccineDrive 
#FastestVaccineDrive https://t.co/4QRh5o9LBh"
1.3677215577752945e+18,2,"My mom is goint to get  #Sinopharm today. I f@@cking hate Ch*** because we got this shit virus from them and now this untested, dangerous vaccine. I hate Hungary too because they approved this sh!t for political reasons."
1.3830644185739633e+18,2,"Augmentation of Manufacturing Capacity for #COVAXIN vaccine production under Mission COVID Suraksha. 

https://t.co/Y7DjxZ2tew https://t.co/BibUkVPdi8"
1.3497249922005563e+18,1,"10 death after #PfizerBioNTech  vaccine. 
https://t.co/7L2YZRogS0"
1.3728452121128015e+18,2,"With respect to rising in Active Cases, all are advised to take precautions and following COVID Appropriate Behaviour!
Together, let's fight this virus! #SaferStrongerTogetherResponsible
#IndiaFightsCorona #covid19 #StaySafe #stayhome #stayhealthy #Pfizer #Covaxin 
@narendramodi https://t.co/QahdiAgtLm"
1.384501554720379e+18,2,"#Pfizer #Moderna 
If one patient has to delay their 2nd shot to #day42 for personal reason, its not an issue. 
But generalizing this dosing interval to the whole population is radically different... As of today we dont have enough data supporting this."
1.3502146168406917e+18,1,Pt 1 - Moderna Pfizer is NOT a Vaccine. Its a Biologic aka Gene Therapy and this is what its doing to Nurses!! #CrimesAgainstHumanity #PfizerBioNTech #Moderna https://t.co/2RYJwXHIqF
1.3758530067643064e+18,3,Got my first #CovidVaccine ? shot today ?. They organized it very well. It was a drive through and was quicker than getting a coffee. #COVID19 #vaccinated #Moderna
1.3772975572028293e+18,2,"@sputnikvaccine Europe must buy the successful vaccine #SputnikV NOW  if the E.U Countries care for their citizens.
Especially in Greece where we have more than 7.000 victims and 4.000 new cases every day with patients on the corridors of the full hospitals"
1.3815665190968443e+18,2,@scroll_in If government of @PMOIndia stops #CentralVista and use that money for #COVID19Vaccination there will be @pfizer @BioNTech_Group #PfizerBiontech vaccine for all in India.
1.379756576060285e+18,2,PKLI now has a vaccination centre! 8-8 pm! Great job @Dr_YasminRashid #PKLI #Lahore #VaccinationDrive #Pakistan #Sinopharm https://t.co/Kh9uKCVVRI
1.384982316225765e+18,3,Second dose ?? #COVID19Vaccination #Moderna https://t.co/ArAzqtMNfp
1.365227352658219e+18,2,"#Ecuador has signed a #COVIDVaccine procurement agreement with #Chinas #Sinovac company. 

Ecuadors Minister of Health said that this is great news for the country. The first batch of vaccines is expected to arrive in March. https://t.co/pTmPgzcuE7"
1.3838496546519982e+18,2,"Whatever your view on vaccines is, you will always sound unsure of them if you are rude and condescending to people who don't agree with you. #AstraZeneca #NoVaccinePassportsAnywhere #Pfizer #moderna #vaccine"
1.3670793029451203e+18,3,Phase 3 Results of #COVAXIN by @BharatBiotech : Demonstrates Interim Clinical Efficacy of 81%
1.384753473757999e+18,2,"With his intellectual capacity &amp; vision, I bet if Taksin were still the PM, #Thailand wouldnt be in such a bad shape right now. Too bad Thai people have stupid &amp; selfish politicians in the government now. #????? #?????19 #Sinovac #?????? #??????????? https://t.co/Dth4bUVCB8"
1.3798781715546726e+18,3,Happy #WorldHealthDay!! #Moderna https://t.co/xw4ScEqEdq
1.3718423181401088e+18,2,"#Moderna Announces First Participants Dosed in Phase 2/3 Study of #CovidVaccine Candidate (mRNA-1273) in Pediatric Population (children from 6 months to less than 12 years old)
https://t.co/hTtlsHKK3r"
1.3662401804205507e+18,2,"Prime Minister #NarendraModi
on Monday received the first dose of #Covaxin, the indigenous Coronavirus vaccine developed by #Hyderabad based Bharat Biotech, at New Delhi's All India Institute of Medical Sciences.

@narendramodi @KTRTRS @BharatBiotech https://t.co/fcUv5l1kH6"
1.3765242763338752e+18,2,"I suggest to @drharshvardhan Ji to allow #Covid19 vaccination in Mahrashtra and other  highly affected states among all age groups(if vaccination of permitted age groups is not affected in rest of Country)!!!  

Kindly authorise #SputnikV, JandJ ,Cadalia #Covid19 vaccines!!!"
1.3640190868423311e+18,2,"Nevada Moderna Vaccination Doses Arrive After Weather Delay

https://t.co/zgSUOix1VD

 #Nevada #LasVegas #Moderna #Vaccine #KDWN https://t.co/GkMuf8ipwq"
1.3438840205480714e+18,3,"#Heroof2020: #UgurSahin and #OzkemTureci

Their work on the #CovidVaccine was their breakout performance. Both are now billionaires for decoding the #Covid19 puzzle and coming up with a vaccine in partnership with #Pfizer that could save and revive humanity. 

#PfizerBioNTech https://t.co/8hfPmAwEYJ"
1.362850243008684e+18,2,"""The Russian Direct Investment Fund...told the @FinancialTimes that it had signed contracts with 15 manufacturers in 10 countries to produce 1.4bn jabs, enough to vaccinate 700m people."" 
#COVIDVaccine #SputnikV
https://t.co/7BYVPxVDcP"
1.3789784365475103e+18,2,"According to Director of the Gamalei scientific center, the #EU is in no hurry to launch #SputnikV as a full-fledged commercial product, fearing its high consumer properties, thanks to which it may slightly push back those products that the European bureaucracy promotes at home."
1.3413602126665073e+18,2,"WATCH: Mutation-beating #vaccine possible in six weeks: Pfizer-BioNTech https://t.co/eJCZAZlj5Q

#CovidVaccine #newvariantcovid #PfizerBioNTech https://t.co/Dza7dVQH71"
1.3653710474203177e+18,2,"#Putin, #Kurz Discuss Possible #Supplies of #SputnikV Vaccine to #Austria https://t.co/DvRgsvSxhG via @Russia Business Today"
1.371943863645012e+18,3,Vaccine #1 in the books! Thank you @turbovax for helping New Yorkers find open appointments! #COVID19Vaccination #Moderna https://t.co/yZxKgApvtv
1.381050644350468e+18,3,First vaccine dose today make sure to register when youre eligible!!! #COVIDVaccination #Moderna https://t.co/QlZZFYs5Pd
1.3710243873196275e+18,2,"(#Singapore) #Covid19

Currently only #Pfizer and #Moderna received, and approved for use.

https://t.co/dnZZvG1iEE

#Sinovac undergoing ""evaluation for safety and efficacy"".

""If it passes muster in terms of safety and effectiveness, we will use it."""
1.3775588100599644e+18,3,"My parents got vaccinated yesterday. ? #Covaxin I hope there will be no side effects issues in future! 

@iHrithik Get yourself vaccinated as early as possible."
1.3676065148363323e+18,2,@BlueVotr I got my first shot today! #CovidVaccine #Moderna https://t.co/qjBTQkpXW1
1.370420221916246e+18,3,Got my vaccine! Sat for 15m.... mild headache coming on.. took an Aleve.... headed out shopping ????#moderna
1.3834845130245612e+18,2,"@FaheemYounus sir, I had my first dose of AstraZeneca vaccine on 5 March , should I take second one ? Or wait for new guidelines in India ? #oxfordastrazeneca"
1.376255716223238e+18,2,"@fordnation Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealth Order Russia #SputnikV Get out of Syria #COVID19 #spring #healthcare https://t.co/lWhQbyMrBP https://t.co/e5JK9Ar99j"
1.3606510412771533e+18,2,"@QuinlanShawn @suzannealma @markmulroney @liberal_party @MarkGerretsen @TOAdamVaughan @vankayak @SeamusORegan @gmbutts @telfordk @RosieBarton @KHannisse Good to know. But what about #Pfizer and #Moderna? Dont think #AZ has been approved yet?
#Gov transparency?
Nothing about #Cansino until Aug. 
@AnitaOakville wouldnt answer direct question about 
#JT calling #Pfizer CEO
#Libs wasting time in committee to not answer questions."
1.3820105745114808e+18,2,"""The biggest thing that would help the world soon is the US being allowed to export #COVID19vaccines,"" says #Moderna CEO Stéphane Bancel on the heels of this  @VanityFair story #COVID19  #vaccinenationalism https://t.co/WrdYFOgVLr"
1.38005868619477e+18,2,"Why don't we have complaint board. Where in people can assure to resolve their complaint  in 24 hours.
 This will definitely resolve most of black market issue happened across country
#complaintBoard
@CMOMaharashtra @PMOIndia @OfficeofUT @narendramodi
#Covaxin"
1.381539834561372e+18,3,"Get #Pfizer and #Moderna vaccines now in India! The way the #CoronaSecondWave is going, we need the strongest and best vaccines for our people!"
1.3384916845445363e+18,2,President Trump says the first #PfizerBioNTech #COVID19 vaccine in the United States has been administered. https://t.co/c4AIbXNRMz
1.3721942740836966e+18,2,"@PlanBianca Getting second tomorrow, too. Anxious! #Moderna"
1.3759151968421192e+18,2,"@SecBlinken @madeleine Italy to become first EU country to produce Russia #SputnikV. Iran to start manufacturing Sputnik V vaccine this month. Ontario is reporting 2453 cases of #COVID19 814 new cases in Toronto. Canada, politicizing #vaccine Doug Ford Trudeau #lockdown misery https://t.co/ng072PT0LX https://t.co/uiYWqAZK5A"
1.3800060659331523e+18,2,"PM Narendra Modi with the two AIIMS nurses, who administered him the COVID19 (#Covaxin)  vaccine. 

#NarendraModi #COVID19 #coronavirus #vaccinated https://t.co/m8E0OzG13n"
1.3810166820895703e+18,2,"Mass #COVID19 vaccinations in #Armenia start next week according to the Health Minister... ""mass"" is relative. So far we have enough doses for 31.500 people (7.5k with #SputnikV and 24k with #AstraZeneca). The timeline, sources &amp; quant. of import of more doses are still unclear. https://t.co/HxT4CygITU"
1.376931993448018e+18,2,Science offers transparency. #COVID19 #Moderna #Vaccine  https://t.co/swoKnfTbmT
1.3800510605558825e+18,2,"@MoHFW_INDIA facilitated #Covaxin for protection from #COVID19?Similarly, @FinMinIndia needs to accelerate protection of #bankdepositors interests&amp;save them from #moratoriumextension @RBI impacting #survivalhuman Learn lessons #PMCBankScam?#SAVEPMCBANK?#revive #merge #infuse https://t.co/Myuphg8KFO https://t.co/RgVl12WFJC"
1.3848768951294403e+18,2,"News Updates:

Covaxin effective against double mutant strain found in India: ICMR study

""#COVAXIN neutralises against multiple variants of SARS-CoV-2 and effectively neutralises the double mutant strain as well.,"" said ICMR in a tweet
#hindyug #news #COVID19 #COVID19Vaccine https://t.co/H74ttlvQhG"
1.3707507810669076e+18,2,Can the Chinese government disprove this? Im not sure they can. #SputnikV #bitcoin to 30k #Dogecoin #Crypto #scam #greatreset
1.3488767992043397e+18,2,"@parthaskar @Parody_RCGP @OrthopodReg @RoshanaMN @doctor_oxford @UKGastroDr @AbbieSBrooks Delaying #PfizerBioNTech
boosters for HCWs
Is this correct &amp; safe policy?
Feels like substandard PPE yet again
I did not consent to this when I had my initial P-B 3 weeks ago. 
My booster now delayed

 @TheBMA @emahase_
@fgodlee @mancunianmedic @drhfidler

https://t.co/kyrq67UD79"
1.38464692844152e+18,2,"@BGOnTheScene @TheMarieOakes Canada politicizing #COVID19 Laboratorios Richmond launched production of #SputnikV in #Argentina, the first country in Latin America to manufacture Sputnik V. Why Ontario not producing Russia #vaccination #Lockdown #cdnpoli #health https://t.co/BmaQwb8lFk"
1.3823117105187758e+18,2,320 doses of #Covaxin - #BharatBiotech's #CoronavirusVaccine - have been reported missing from a cold-storage facility at a government hospital in Rajasthan's #Jaipur. https://t.co/pl6MyRCWST
1.365783727662588e+18,1,I can feel my brain smoothening out ? #Moderna
1.3788901317263032e+18,2,#Argentina has confirmed that President Alberto Fernandez has tested positive for #coronavirus. His doctor said the symptoms were mild due to protection from vaccination. The president received Russia's #SputnikV vaccine early this year and now he is in isolation. https://t.co/ZSGzs8Ojor
1.3719372186259333e+18,2,"White people arent beefing with me.

Yall beefing with the sun
 ? ? 
.
.
.
.
#white #black #blm #stimulus #sunburn #racism #race #trump #racist #vaccine #pfizer #AstraZeneca  #Moderna"
1.3482586863770867e+18,2,".@antonioguterres 
#Iran Khameneis ban on the purchase of #PfizerBioNTech  #COVIDvaccines is a #crimesagainsthumanity,.@IntlCrimCourt .@EUCouncil.@euronews   
his large banner set on fire by young #Iranian,seeking #Iranregimechange.@AP #FreeIranTelethon  https://t.co/se0SIuhLAB"
1.3849955072951665e+18,3,"I got my first dose of Pfizer-Biontech vaccine @OttawaHealth. Thanks to all @OttawaHealth and @civichospital team, the process was smooth and very organized from start to check out. #vaccinated #GetVaccinated #Covaxin"
1.3698078486796124e+18,2,@Sarahluvshkey77 Just had my second on Monday. #Moderna
1.3852037638042624e+18,2,The European Commission has declared that it has nothing against #Germanys purchase of #SputnikV vaccine.
1.379418683697721e+18,2,MODERNA AND CATALENT ANNOUNCE LONG-TERM STRATEGIC COLLABORATION FOR DEDICATED VIAL FILLING OF MODERNAS COVID-19 VACCINE AND CLINICAL PORTFOLIO #News #Forex #COVID19 #VACCINE #MODERNA
1.3662317308526671e+18,2,"? #Sinopharm's Wuhan institute can produce up to 100 million doses of its coronavirus vaccine per year, the company unveiled.

 https://t.co/10lK1z9Eov"
1.3750751299657032e+18,2,"The #strongest aren't the ones who flaunted their #strength in front of us, but those who won #battles we don't #KnowAbout.

#PatuhiProtokolKesehatan #dirumahaja #Sinovac #LindungDiriLindungSemua #Leadership #BertualangRasa #BoxOfficeNo1 #IkatanCinta
 https://t.co/T9U5o2ZpsT https://t.co/afxklmoaaI"
1.3830817947995095e+18,2,"To increase production of #Covaxin, financial support is being extended to:

??Bharat Biotechs new Bangalore facility 
??Haffkine Biopharmaceutical Corporation, Mumbai
??Indian Immunologicals Ltd, Hyderabad
??Bharat Immunologicals and Biologicals Ltd, Bulandshahr

@DBTIndia"
1.3739640890561044e+18,2,"new advisory on #covid #vaccination :
For #covishield , preferable gap between first and second dose should be 4-8 weeks.For best results, it should be b/w 6-8 weeks.
For #covaxin , Preferable gap b/w 1st and 2nd dose continues to be 4-6 weeks.
#VaccinesSaveLives"
1.367689321004761e+18,2,@yoyobaba First one tired for a couple days. Second one triggered a migraine that lasted for about 12 days. Fine now. #moderna
1.3560215418348134e+18,2,@MichaelGrayson @lewis_goodall Lots of silly disinformation on SM. By the end of play all the shots found a home so the potential waste was averted. #vaccine #PfizerBioNTech
1.375018674764005e+18,2,I got my first dose of the #Sinopharm #vaccine today ! Only because im ready for a better tomorrow and  this pandemic has really taken a toll on all of us somehow in the past year and we sure are ready for what the future brings in a covid free world ! #sinovac #COVID19
1.3680790698547118e+18,1,"""Just a small sampling of the many people reporting blood clots after their covid-19 vaccine. I see a trend here. #Clot #Moderna #Pfizer""??????????????????? https://t.co/dULmwOkzIh"
1.3777208554725663e+18,2,Vaccine #1 Moderna is complete! One more to go! #CovidVaccine #moderna
1.3771482877534126e+18,2,Chinese Sinopharm coronavirus vaccines arrived in Sri Lanka today. Read the full story here https://t.co/bifvvDHbui via @colombogazette #SriLanka #lka #China #Sinopharm #CovidVaccine #COVID19 #coronavirus #COVID19LK #COVID19SL @ChinaEmbSL @SLembassycn
1.3725747288719032e+18,2,"Hamilton County Health Dept Has Added 5,420 New 1st Dose &amp; 2,670 New 2nd Dose Appointment Opportunities Into System For Pfizer COVID-19 Vaccine. https://t.co/wzg2qHtFsg

#thetennesseeconservative #hamiltoncountytn #covid19vaccine #COVID19Vaccination #PfizerBioNTech #tennessee"
1.3816726705555948e+18,3,Cant I get a hell yeah! #VaccinesSaveLives round one jab complete! #Moderna do your thing https://t.co/C2MkI8yeiT
1.378967820990521e+18,3,#Covaxin dose1 ?
1.3780377002388316e+18,3,"Grateful &amp; emotional to get my second dose of vaccine.

@meenaharris Im representing!

#vaccinationdone?? #covidvacccine #vaccine #proscience #rightousbabe #dollyparton #science #covid_19 #moderna #maskup https://t.co/GDFdBkHcTb"
1.3823557528289444e+18,3,"I'm with #moderna 
love your work #DwayneJohnson ? https://t.co/eXULzuMmed"
1.366302312310993e+18,3,#Hungary approved emergency #VaccinationDrive of  #China #Sinopharm #vaccines against #COVID19  - #travelandhome #travelchina https://t.co/JD9TpYQT36
1.3734562413143368e+18,2,How come @ImranKhanPTI wasn't tested before getting the #Sinopharm #chinesevaccine jab @PakPMO ? https://t.co/rwBffNcohu
1.3774691472362947e+18,3,"@BestWorstOnline @DrEricDing @WHO Congrats students, parents, schools ..., @pfizer + @BioNTech_Group #PfizerBioNTech are claiming 100% effectiveness of their #CovidVaccine in adolescents 12 to 15 yrs old!:

= #schoolsreopening 
cc @SerumInstIndia @adarpoonawalla @drreddys @drharshvardhan

https://t.co/xfjaYjE9SI"
