tweet_id,label,tweet_text
1722154486595256356,3,GPs say they have not received enough stock of recombinant herpes zoster vaccine Shingrix to meet patient demand after it was listed on the National Immunisation Program this month.
1722154486595256356,3,GPs say they have not received enough stock of recombinant herpes zoster vaccine Shingrix to meet patient demand after it was listed on the National Immunisation Program this month.
1681666461650022402,3,children aged 9 to 11 had high levels of two key antibodies that protect against HPV infections and cancer for up to 2 years according to results from an NCI-supported clinical trial
522886169877426176,2,Is the pneumovax 23 the best choice?
522886169877426176,3,is only covering one pneumo vac per patient
1594329502041399297,3,The horrors of shingles or herpes zoster can be avoided by getting the Shingrix (RZV) vax by GSK
1594329502041399297,3,The horrors of shingles or herpes zoster can be avoided by getting the Shingrix (RZV) vax by GSK
1313202415533875200,3,Why wouldnt someone do such a simple thing to reduce cancer risk for themselves and their loved ones?
1652434977726820352,3,The HPV vaccine which i had was Gardasil 9
1433138375842619398,2,The Gardasil 9 vaccine for HPV 9 has capsid proteins for 9 different strains of HPV
1433138375842619398,2,Its not hard to make a vaccine that generates a dozen different versions of the spike protein from one vaccine
1433138375842619398,2,Its not hard to make a vaccine that generates a dozen different versions of the spike protein from one vaccine
1101593516130603008,3,Shingrix provides strong protection against shingles and PHN
1101593516130603008,1,Shingrix is the preferred vaccine
1101593516130603008,3,"recommends that healthy adults 50 years and older get two doses of Shingrix, 2 to 6 months apart"
1606982868051365889,1,"Thank you FDA! Study led by FDA researchers didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots, contrary to viral claims on social media"
1606982868051365889,3,didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots
1606982868051365889,1,contrary to viral claims on social media
1606982868051365889,3,"Study led by FDA researchers didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots, contrary to viral claims on social media via @HealthFeedback"
1606982868051365889,1,"Study led by FDA researchers didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots, contrary to viral claims on social media via @HealthFeedback"
1740223851609690182,3,Bought the Shingrix vax as I don’t ever want this or the preceding rash. Money well spent imo
1272624931667210240,3,to prevent head and neck cancer
1272624931667210240,3,OCF was on the front lines at meetings with the CDC to get boys vaccinated for HPV
1272624931667210240,3,OCF was on the front lines at meetings with the CDC to get boys vaccinated for HPV
1272624931667210240,3,The FDA has finally approved Gardasil 9
1730728652210606379,1,diagnosed with FLAMES (FLAIR-hyperintense lesions in anti-MOG-associated encephalitis with seizure)
1730728652210606379,1,diagnosed with FLAMES (FLAIR-hyperintense lesions in anti-MOG-associated encephalitis with seizure)
1589442297774903297,1,I’m happy to speak ad nauseam about brachial neuritis and JNJ’s lack of response to Injury inquiry
1474800916670857219,1,I realize that was all b.s. now
1474800916670857219,3,following all CDC guidelines since the beginning of covid
1608466494693720065,1,"The more accurate question is who didn’t agree to being Fauci’s (Pfizer, Moderna) lab rat!"
1608466494693720065,3,"The more accurate question is who didn’t agree to being Fauci’s (Pfizer, Moderna) lab rat!"
1480962160775864332,2,partnering ON zoster rather. you can read the current warnings on the Shingrix (zoster) vaccine on their site
1720421192946143575,3,"Depending upon your immune system, Shingrix could help with the Varicella-Zoster."
1598633446674354176,1,It was found to occur with COVID infection long before vaccines were even available
1475170436380045315,1,health regulators in Vietnams south-eastern provinces have stopped the use of the Pfizer-BioNTech COVID-19 vaccine after more than 120 children were hospitalised following a school-wide vaccination
1475170436380045315,1,health regulators in Vietnams south-eastern provinces have stopped the use of the Pfizer-BioNTech COVID-19 vaccine after more than 120 children were hospitalised following a school-wide vaccination
1604334111186984960,3,"it’s only for the Janssen vaccine and it’s also at a rate of 3.23 people per million, less than .001% of people."
1604334111186984960,1,Y’all love lying to dummies for money
1111347912556998656,3,when they can get four diseases covered with one vaccine
1111347912556998656,1,Why force children to need a separate Varivax
1111347912556998656,3,Why force children to need a separate Varivax by MERCK vaccine when they can get four diseases covered with one vaccine?
1111347912556998656,3,Why force children to need a separate Varivax by MERCK vaccine when they can get four diseases covered with one vaccine?
1111347912556998656,3,MERCK makes ProVax a MMRV vaccine
1111347912556998656,3,separate Varivax by MERCK
1661891072640040960,3,"If you had Zostavax in the past, you should still get Shingrix."
1736396707091341624,1,take me off my feet for 3/4 days
1736396707091341624,2,maybe JN.1 will correct that anomaly
1740466781842804964,3,Genital warts have almost vanished and HPV 16& 18 infection rates collapsed.
1740466781842804964,3,Genital warts have almost vanished and HPV 16& 18 infection rates collapsed.
1740466781842804964,3,Genital warts have almost vanished and HPV 16& 18 infection rates collapsed.
456854651510722561,2,FDA Lowers Age Indication
456854651510722561,3,Lowers Age Indication for Tdap Vaccine Adacel
1732918678549619087,1,"20 million dead, 2 billion injured"
1732918678549619087,1,"20 million dead, 2 billion injured"
1732918678549619087,1,"20 million dead, 2 billion injured"
1636615667138039809,1,Gardasil 9 has caused many adverse reactions.
1636615667138039809,3,Tell staffer who answers you live in the district & want the Member to Oppose AB 659. Gardasil 9 has caused many adverse reactions.
1636615667138039809,3,Tell staffer who answers you live in the district & want the Member to Oppose AB 659. Gardasil 9 has caused many adverse reactions.
1603153033411665921,3,Get Moderna and Pfizer/Biontech ready…
1603153033411665921,3,U.S. ready to help China on COVID-19 surge if Beijing asks
1467240361215016966,3,promote people getting the Gardasil 9 HPV vaccine which helps prevent several cancers including mainly cervical cancers
1596652241892827136,3,Claims of widespread death due to COVID-19 vaccines reported on VAERS are false
1596652241892827136,1,"According to the CDC, there have been three confirmed deaths connected to the Janssen COVID-19 vaccine"
1596652241892827136,1,False. Claims of widespread death due to COVID-19 vaccines reported on VAERS are false
1596652241892827136,1,False. Claims of widespread death due to COVID-19 vaccines reported on VAERS are false
1596652241892827136,1,"According to the CDC, there have been three confirmed deaths connected to the Janssen COVID-19 vaccine"
1731115000117518559,1,both Pfizer & Moderna products are dangerous
1475859654664146953,3,Just take it easy for a couple days <3
1475859654664146953,3,Just take it easy for a couple days <3
1475859654664146953,3,Just take it easy for a couple days <3
1475859654664146953,3,Just take it easy for a couple days <3
1377180388141920265,3,Fighting Stigma: HPV Vaccinations Significantly Decreased in Ireland
1377180388141920265,3,"Pharmacists located in Ireland should immediately be mobilized to ... been vaccinated with Mercks Gardasil 9, reports Irelands Health Services"
1221145883233988609,3,Hoping it’s gardasil or gardasil 9
1221145883233988609,2,cervarix covers only 2 (the main 2 that cause cancer)
1348976371536637953,3,"In December 2018 the FDA has approved a new HPV vaccine, Gardasil 9® manufactured by Merck"
1348976371536637953,3,"In December 2018 the FDA has approved a new HPV vaccine, Gardasil 9® manufactured by Merck"
1348976371536637953,3,"In December 2018 the FDA has approved a new HPV vaccine, Gardasil 9® manufactured by Merck"
1348976371536637953,3,"In December 2018 the FDA has approved a new HPV vaccine, Gardasil 9® manufactured by Merck"
1441212933170556932,2,Two vaccines are licensed and recommended to prevent shingles in the U.S
1441212933170556932,2,Two vaccines are licensed and recommended to prevent shingles in the U.S
1441212933170556932,3,has been in use since 2017 and is recommended by ACIP as the preferred shingles vaccine
1441212933170556932,3,Two vaccines are licensed and recommended to prevent shingles in the U.S
1483470686710603780,3,Better to get the vaccine Shingrix to prevent flare-ups
1739804117336289732,1,flare-up of psoriasis with acute onset of a neutrophilic inflammation with macroscopic pustules triggered by the Pfizer-BioNTech COVID-19 vaccine
1739804117336289732,1,flare-up of psoriasis with acute onset of a neutrophilic inflammation with macroscopic pustules triggered by the Pfizer-BioNTech COVID-19 vaccine
1309800930842349568,3,FDA Approves the Gardasil 9 Human Papillomavirus (HPV) Vaccine for Prevention of Head and Neck Cancer | by @WBD_US
1309800930842349568,3,FDA Approves the Gardasil 9 Human Papillomavirus (HPV) Vaccine for Prevention of Head and Neck Cancer | by @WBD_US
1309800930842349568,3,FDA Approves the Gardasil 9 Human Papillomavirus (HPV) Vaccine for Prevention of Head and Neck Cancer
1309800930842349568,3,FDA Approves the Gardasil 9 Human Papillomavirus (HPV) Vaccine for Prevention of Head and Neck Cancer
1309800930842349568,3,FDA Approves the Gardasil 9 Human Papillomavirus (HPV) Vaccine for Prevention of Head and Neck Cancer
1309800930842349568,3,FDA Approves the Gardasil 9 Human Papillomavirus (HPV) Vaccine for Prevention of Head and Neck Cancer
1719450279693729937,3,They were also determined to show that the “British” AZ vaccine was best
1719450279693729937,3,even the vaccine was quietly replaced with Pfizer/Biontech and similar Moderna
1719450279693729937,3,even the vaccine was quietly replaced with Pfizer/Biontech and similar Moderna
1670596392140824578,3,Shingrix (recombinant zoster vaccine) is recommended after shingles outbreaks because you can get shingles multiple times.
1670596392140824578,2,Not entirely unpresidented.
1573663445202894848,1,Il Divo star Carlos Marin had Janssen vaccine before dying from Covid via @MailOnline
1573663445202894848,1,Il Divo star Carlos Marin had Janssen vaccine before dying from Covid via @MailOnline
1573663445202894848,2,Il Divo star Carlos Marin had Janssen vaccine before dying from Covid via @MailOnline
1602798492807823360,3,Get immune suppressed and elderly pop’n vaccinated with non live HZ vaccine shingrix
1476702368238551047,3,that’s why I got that booster even though I got Pfizer for the 1st and 2nd shot
1476702368238551047,1,that’s why I got that booster even though I got Pfizer for the 1st and 2nd shot
1476702368238551047,3,every patient she’s seen at the Cleveland Clinic that was hospitalized with Covid that WAS vaccinated had Pfizer
1476702368238551047,1,She hasn’t seen one person with Moderna
1608854198753587202,1,refuses to say if he will profit from Moderna Covid vaccine
1608854198753587202,3,refuses to say if he will profit from Moderna Covid vaccine
1528443056856322049,3,Shingrix is vaccine for shingles
1528443056856322049,3,it’s the smallpox vaccine that can provide protection from Monkeypox
1720212974697353604,3,If youre aged 65+ looking to stay active and healthy we strongly suggest you consider the Fluzone High-Dose Quadrivalent influenza shot.
1476658105769512964,2,Turkey began administering its domestically developed Covid-19 vaccine Turkovac on Thursday
1476658105769512964,2,The country has already administered more than 130 million doses of vaccines using shots developed by Chinas Sinovac and by Pfizer/BioNTech
1476658105769512964,2,The country has already administered more than 130 million doses of vaccines using shots developed by Chinas Sinovac and by Pfizer/BioNTech
1476658105769512964,3,Turkey began administering its domestically developed Covid-19 vaccine Turkovac on Thursday
1476658105769512964,3,The country has already administered more than 130 million doses of vaccines using shots developed by Chinas Sinovac and by Pfizer/BioNTech
1476658105769512964,3,The country has already administered more than 130 million doses of vaccines using shots developed by Chinas Sinovac and by Pfizer/BioNTech
1235250296361816067,3,immunization influenza vaccine may not protect 100% individuals
1235250296361816067,3,"known FLUZONE®Quadrivalent, as now constituted, not effective"
634733136602120192,2,1 Million dose Vaccine Recall
634733136602120192,3,manufactured by Merck & SanofiPasteur
634733136602120192,2,via @TIME
1725468443544002718,1,"Dr. Robert Malone, a key figure in mRNA technology, expressed concerns about the Pfizer-BioNTech COVID-19 vaccine containing DNA fragments"
1725468443544002718,1,potentially linked to unusual cancers and miscarriages
1738697078618865678,3,No side effects
1738697078618865678,2,although I must say most of my vaccinated acquaintances experienced moderate symptoms with Covid
1736096620830192095,1,destroys T cells and weakens the immune system
1736096620830192095,1,discovered that the Pfizer-BioNTech Covid-19 vaccine destroys T cells and weakens the immune system
1718277083200143397,3,"Shingrix contains a protein from the varicella-zoster virus, but not the virus itself, so it cannot cause shingles or chickenpox but can still create an immune response"
1414730843331891209,2,"Im no expert, but I understand that the SARS-CoV-2 genome includes (inserted) herpes sequence(s), right @BidoliNicola?"
1414730843331891209,2,right @BidoliNicola?
1414730843331891209,2,FDA recently required another vaccine to warn of a GBS risk: GlaxoSmithKlines Shingrix
1414730843331891209,3,GlaxoSmithKlines Shingrix
1652757327055921152,3,if u have a dick please go finish all your hpv vaccines
1735143536025096330,2,Im no fan of all that happened Covid wise but Pfizer has a long history and seems to me far from a one hit wonder
1735143536025096330,2,Maybe that applies to Moderna?
1591562208462647296,3,because its a useless system filled with anti-vax crap like attached
1591562208462647296,2,"Also, once CDC sifted through the crap, this was conclusion: Continued monitoring has identified nine deaths causally associated with J&J/Janssen COVID-19 vaccination"
1737372318341456379,3,Thank God for Moderna!
1312802792927617027,2,WI-38 - This cell line was taken from the lung tissue of a 12-week (3 month) gestation baby girl in 1962
1723757193315447225,3,getting vaccinated is associated to better health outcomes
1723757193315447225,3,My partner and I got HPV vaccinated
1608072003423961088,3,Chinas Zero Covid policy has suddenly been dropped - A lot of Chinese citizens have not been vaccinated yet - It seems their vaccine protects less than Pfizer/Biontech
1734314653197717569,3,to host vaccine clinic for seniors
1734314653197717569,3,to host vaccine clinic for seniors
1734314653197717569,3,to host vaccine clinic for seniors
1734314653197717569,3,to host vaccine clinic for seniors
1722997467958903242,1,Reactivation of Herpes Zoster Keratitis Following Shingrix Vaccine
1689347991361003520,2,The only saline placebo trial of approved HPV vaccines is a Gardasil 9 trial hat was published in 2015
1689347991361003520,2,The only saline placebo trial of approved HPV vaccines
1689347991361003520,2,"Its participants had previously been vaccinated with 4-valent Gardasil, but this was not an exclusion criterion"
1445942322575908865,2,"This article is talking about the use of fetal tissue in THESE vaccines harvested from elective abortions in the 1960s to generate the attenuated viruses used in these immunizations for rubella (M-M-R-II), varicella (VARIVAX), or hepatitis A (HAVRIX)"
1445942322575908865,2,Are you an idiot?
1721996084229353690,2,BREAKING:
1721996084229353690,3,describing it as a beacon of hope for millions
1730221929838358534,3,The Pfizer-BioNTech COVID-19 vaccine has undergone rigorous testing in clinical trials to ensure its safety and efficacy
1604339006778376192,1,"ive seen these but they are referring to janssen covid vaccine, not pfizer"
1604339006778376192,3,"ive seen these but they are referring to janssen covid vaccine, not pfizer"
1604339006778376192,1,I dont believe there was a reliable source claiming that pfizer caused blood clots
1604339006778376192,1,I dont believe there was a reliable source claiming that pfizer caused blood clots
1604339006778376192,1,I dont believe there was a reliable source claiming that pfizer caused blood clots
1604339006778376192,1,I dont believe there was a reliable source claiming that pfizer caused blood clots
1604339006778376192,1,I dont believe there was a reliable source claiming that pfizer caused blood clots
1604339006778376192,1,I dont believe there was a reliable source claiming that pfizer caused blood clots
1723637817870262617,1,"But Pfizer wants to charge patients $1,390.1"
530427167478644737,3,should get an annual influenza (flu) vaccine
530427167478644737,3,should get an annual influenza (flu) vaccine
1720741754322800641,1,"When reported, the cases have especially been in adolescents & young adult males within several days after mRNA COVID-19 vaccination (Pfizer-BioNTech or Moderna)"
1608088171215978496,1,"I got my Booster in Dec. 2021 (3 x Moderna) and had my Covid Infection Mid August 2022. Lost smell and taste, can‘t feel temperature on my tongue, brainfog, headache, but the major issues are memory loss. When driving somewhere I need to use a navigation system"
1662261160358424577,3,"Shingrix, age 60. Too late?"
1476519827686764545,1,Acute macular neuroretinopathy following Pfizer-BioNTech COVID-19 vaccination
1476519827686764545,1,Previously healthy 20-year-old female college student presented for photopsias & scotomata in both eyes 48 hours after receiving her 2nd dose of the Pfizer-BioNTech COVID-19
1475964398476750848,3,"If fully vaxxed are sick like flu, then its doing its job"
1475964398476750848,1,Research study is not being withheld for 75 years
1475964398476750848,1,Research study is not being withheld for 75 years
1475964398476750848,1,Research study is not being withheld for 75 years
1475964398476750848,1,Research study is not being withheld for 75 years
1475964398476750848,1,Research study is not being withheld for 75 years
1475964398476750848,1,Research study is not being withheld for 75 years
1475964398476750848,3,received FDA approval for 16+ years
1475905399261904906,3,I’m vaxxed Moderna
1475905399261904906,2,Listen I’m not anti-vax
1475905399261904906,2,Listen I’m not anti-vax
1475905399261904906,2,Listen I’m not anti-vax
1709946705096126649,2,
1467247135401914379,3,What she should do if she really cares is promote people getting the Gardasil 9 HPV vaccine
1476255311212257281,1,Dont believe me: Covid vaccinations are less than 5 percent effective
1476255311212257281,3,The Lancet is the most prestigious medical journal there is
1476255311212257281,3,1·3% for the AstraZeneca–Oxford
1476255311212257281,3,1·2% for the Moderna–NIH
1476255311212257281,3,1·2% for the J&J
1476255311212257281,3,0·93% for the Gamaleya
1476255311212257281,3,0·84% for the Pfizer–BioNTech vaccines
1607440003906387971,3,Hey Trumpaloompas! Study led by FDA researchers didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots
1607440003906387971,3,didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots
1607440003906387971,1,contrary to viral claims on social media
1607440003906387971,1,"Hey Trumpaloompas! Study led by FDA researchers didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots, contrary to viral claims on social media via @HealthFeedback"
1607440003906387971,1,"Study led by FDA researchers didn’t find that the Pfizer-BioNTech COVID-19 vaccine caused blood clots, contrary to viral claims on social media via @HealthFeedback"
1476693422232715267,1,"What is best to invest in now, Moderna or Pfizer"
1476693422232715267,3,Congrats to all the ministers who got filthy rich from covid
1476693422232715267,3,Congrats to all the ministers who got filthy rich from covid
1220712033307516930,3,FDA OKs Fluzone High-Dose Quadrivalent Influenza Vaccine for Older Adults
1220712033307516930,3,FDA OKs Fluzone High-Dose Quadrivalent Influenza Vaccine for Older Adults
1475180539002949640,1,Immune thrombocytopenic purpura associated with COVID‐19 Pfizer‐BioNTech BNT16B2b2 mRNA vaccine. Journal of the European Academy of Dermatology and Venereology
1475180539002949640,1,Immune thrombocytopenic purpura associated with COVID‐19 Pfizer‐BioNTech BNT16B2b2 mRNA vaccine. Journal of the European Academy of Dermatology and Venereology
1432559116350677000,3,people between the ages of 27 and 45 who haven’t been previously vaccinated for HPV are now eligible for vaccination with Gardasil 9
514802713105010689,3,Just $5!
514802713105010689,3,Just $5!
514802713105010689,3,a painless nasal spray
514802713105010689,3,UHS also offers FluMist
514802713105010689,3,a painless nasal spray
514802713105010689,3,UHS also offers FluMist
1733694438512500746,3,Australia already has approved Novavax. I had it for my second shot
1733694438512500746,1,I had a reaction to Pfizer
1733694438512500746,1,couldn’t have Moderna as I can’t afford a blood clot
1475840619490725888,2,but its not a conspiracy just because you dont understand it
1475840619490725888,2,but its not a conspiracy just because you dont understand it
1475840619490725888,2,This is old nonsense from a bullshit website
1475840619490725888,2,This is old nonsense from a bullshit website
1475840619490725888,2,This is old nonsense from a bullshit website
1475840619490725888,2,This is old nonsense from a bullshit website
1475840619490725888,2,This is old nonsense from a bullshit website
1475840619490725888,2,This is old nonsense from a bullshit website
1608095223481241600,3,"Those side effects are listed, but much rarer after vaccination than after getting covid"
1608095223481241600,3,Moderna (spikevax) and pfizer covid vaccines received full FDA approval over a year ago
1718694197858111892,1,case report published in one of the pediatrics journal when a 13-year-old boy who developed coronary spasm after receiving the Pfizer-BioNTech COVID-19 vaccine
1718694197858111892,1,case report published in one of the pediatrics journal when a 13-year-old boy who developed coronary spasm after receiving the Pfizer-BioNTech COVID-19 vaccine
1631469092703023106,2,
1653078040438620178,3,Also present infection may be low-risk and hence vaccine protects against future high-risk
1653078040438620178,2,"Not exactly - Due to presence of several HPV subtypes, a vaccine can still work on other subtypes esp for Gardasil 9 which protects against 9 subtypes"
1653078040438620178,2,"Not exactly - Due to presence of several HPV subtypes, a vaccine can still work on other subtypes esp for Gardasil 9 which protects against 9 subtypes"
1603482030473371651,1,Continued monitoring has identified nine deaths causally associated with J&J/Janssen COVID-19 vaccination.
1603482030473371651,3,Just because you dont know anyone that did doesnt negate that there are people that have
1476700512972152833,3,its less than half at this point & dropping even further as more people are opting into the Pfizer & Moderna drug trials
1476700512972152833,3,its less than half at this point & dropping even further as more people are opting into the Pfizer & Moderna drug trials
1476700512972152833,1,So fff off w/ the show me your stats
1476700512972152833,1,So fff off w/ the show me your stats
1476700512972152833,1,So fff off w/ the show me your stats
1476700512972152833,1,So fff off w/ the show me your stats
1476700512972152833,1,So fff off w/ the show me your stats
1476700512972152833,1,So fff off w/ the show me your stats
1704477959862583728,3,"getting the vaccine suppresses the virus, I just got all 3 gardasil 9 shots"
1733380853613686977,2,"If he wanted to do it, he would have allowed Pfizer and Moderna covid vaccines long time back"
1536483612010348546,3,Attempting to blame the Varicella vaccine as Ure source is stinkin thinking
1536483612010348546,3,The GSK Shingrix vax has shown a 96% effectivity
1536483612010348546,1,Attempting to blame the Varicella vaccine as Ure source is stinkin thinking
1536483612010348546,1,Attempting to blame the Varicella vaccine as Ure source is stinkin thinking
1536483612010348546,3,The GSK Shingrix vax has shown a 96% effectivity
1604430271100723202,3,The Moderna or Pfizer-BioNTech mRNA vaccines have not been shown to increase the risk of blood clots in multiple studies
1335085750543642624,3,is not recommended for DonaldTrump!
1335085750543642624,3,is not recommended for DonaldTrump!
1335085750543642624,3,is not recommended for DonaldTrump!
1738735153218810211,1,Sporadic Creutzfeldt-Jakob Disease After Receiving the Second Dose
1738735153218810211,1,Sporadic Creutzfeldt-Jakob Disease After Receiving the Second Dose
1592539344723935233,3,"FDA has issued an EUA for the unapproved product, Janssen COVID-19 Vaccine"
1592539344723935233,3,"FDA has issued an EUA for the unapproved product, Janssen COVID-19 Vaccine"
1475963570449829888,2,"“…the scientific community does not yet know if the Pfizer-BioNTech Covid -19 Vaccine will reduce such transmission “ -FDA Nov. 21, 2021"
1475963570449829888,3,"Still up, no warning label"
1351884426200793092,3,Gardasil-9 vaccine saves lives
1351884426200793092,3,Hopefully- Australia is set to become the first country ...to eliminate cervical cancer following success of the Human Papilloma Virus (HPV) vaccination program and the changes to the National Cervical Screening Program
1351884426200793092,3,Hopefully- Australia is set to become the first country ...to eliminate cervical cancer following success of the Human Papilloma Virus (HPV) vaccination program and the changes to the National Cervical Screening Program
1737000731029434496,1,8 368 following Pfizer BioNTech vaccinations (which is 1 345 more deaths in 2022)
1737000731029434496,1,1 579 following AstraZeneca vaccinations
1737000731029434496,1,1 161 following Moderna vaccinations
1737000731029434496,1,339 following Janssen vaccinations
1737000731029434496,1,1 following Nuvaxovid vaccinations
1737000731029434496,2,8 368 following Pfizer BioNTech vaccinations (which is 1 345 more deaths in 2022)
1737000731029434496,2,1 579 following AstraZeneca vaccinations
1737000731029434496,2,1 161 following Moderna vaccinations
1737000731029434496,2,339 following Janssen vaccinations
1737000731029434496,2,1 following Nuvaxovid vaccinations
1473939251108667393,3,"ll of the Covid data is real life, 3rd party data. Its not from Pfizer or Moderna. Its all coming from multiple independent expert sources"
1635040936626651137,3,Worth considering the new shingles vaccine Shingrix for anyone over 50
1635040936626651137,3,Statement on the Clinical use of Zoster vaccine in older adults in Australia
1627736353805897743,2,reluctance to have a mRNA vaccine is understandable
1627736353805897743,3,not having the Shingrix vaccine is just stupid!
1627736353805897743,1,reluctance to have a mRNA vaccine is understandable
1627736353805897743,2,Shingrix is a recombinant Zoster vaccine. It is NOT an mRNA “vaccine”
1443278645426987008,3,The Shingrix vaccine is something to try
1608901484984340480,3,"The mRNA used in the Pfizer and Moderna COVID-19 vaccines is broken down within a few hours to a few days after vaccination, and discarded from the body"
1604068689195962368,2,"You are so wrong! Pfizer–BioNTech vaccine, become the first COVID‑19 vaccine.That earned regulatory approval from the UK On 2 December 2020"
1604068689195962368,2,"You are so wrong! Pfizer–BioNTech vaccine, become the first COVID‑19 vaccine.That earned regulatory approval from the UK On 2 December 2020"
1604068689195962368,2,"You are so wrong! Pfizer–BioNTech vaccine, become the first COVID‑19 vaccine.That earned regulatory approval from the UK On 2 December 2020"
1732905436964335985,1,its nowhere to be found on the mainstream news or any financial news feed
1732905436964335985,1,errant immune responses to their covid jab in 25-30% of the population
1438278181136617472,2,Does Shingrix help if you already have zoster?
1604149758762917890,1,WHAT IS THE PFIZER-BIONTECH COVID-19 VACCINE? The Pfizer-BioNTech Vaccine is an unapproved vaccine that may prevent COVID-19. There is no FDA-approved vaccine to prevent COVID-19
1604149758762917890,2,There is no FDA-approved vaccine to prevent COVID-19
1356843100971360256,3,where can one get HPV vaccinations arranged in Uyo? Gardasil 9 and the other ones
1356843100971360256,3,Doc where can one get HPV vaccinations arranged in Uyo? Gardasil 9 and the other ones.
1356843100971360256,3,Doc where can one get HPV vaccinations arranged in Uyo? Gardasil 9 and the other ones.
1356843100971360256,3,Doc where can one get HPV vaccinations arranged in Uyo? Gardasil 9 and the other ones.
1572915203884613635,2,The FDA has NOT approved any covid vaccines
1572915203884613635,3,Well thats a big load of misinformation! The FDA has NOT approved any covid vaccines
1572915203884613635,3,Well thats a big load of misinformation! The FDA has NOT approved any covid vaccines
1572915203884613635,3,Well thats a big load of misinformation! The FDA has NOT approved any covid vaccines
1572915203884613635,3,Well thats a big load of misinformation! The FDA has NOT approved any covid vaccines
1572915203884613635,2,The FDA has NOT approved any covid vaccines
1578153705815277568,3,We offered the FLUZONE Quadrivalent (inactivated influenza vaccine) and the Moderna bivalent Covid-19 booster dose
1578153705815277568,3,We offered the FLUZONE Quadrivalent (inactivated influenza vaccine) and the Moderna bivalent Covid-19 booster dose
1583184637718802434,1,"Of four women who became pregnant following the Janssen [COVID Vaccination] shot, two of the babies were lost"
926491100755431425,3,There is one MMR vaccine approved for use in the United States
926491100755431425,3,There is one MMR vaccine approved for use in the United States
1722060464182452545,3,"it has been confirmed by multiple sources, including Health Canada and public health experts, that the SV40 virus itself is not included in either starting materials, plasmid DNA, or in the final product"
1722060464182452545,3,"it has been confirmed by multiple sources, including Health Canada and public health experts, that the SV40 virus itself is not included in either starting materials, plasmid DNA, or in the final product"
1355610972573085707,3,"Make sure you discuss with your doctor about getting the HPV vaccine specifically GARDASIL 9, if you have not previously been exposed to the virus"
1355610972573085707,3,"Make sure you discuss with your doctor about getting the HPV vaccine specifically GARDASIL 9, if you have not previously been exposed to the virus"
1604304380441812992,2,"OLD NEWS. The first reports of blood clots associated with the Pfizer-BioNTech COVID-19 vaccine emerged in late March 2021, These cases have generally been characterized by a condition called cerebral venous sinus thrombosis (CVST). This is a known issue as any other vaccine"
1604304380441812992,1,"OLD NEWS. The first reports of blood clots associated with the Pfizer-BioNTech COVID-19 vaccine emerged in late March 2021, These cases have generally been characterized by a condition called cerebral venous sinus thrombosis (CVST)"
1604304380441812992,1,"OLD NEWS. The first reports of blood clots associated with the Pfizer-BioNTech COVID-19 vaccine emerged in late March 2021, These cases have generally been characterized by a condition called cerebral venous sinus thrombosis (CVST)"
1496888909590151182,2,@Sanofi wants a CDC committee to update its influenza recommendations in favor of its high-dose Fluzone shot for adults 65 and older
1496888909590151182,3,@Sanofi wants a CDC committee to update its influenza recommendations in favor of its high-dose Fluzone shot for adults 65 and older
1496888909590151182,2,@Sanofi wants a CDC committee to update its influenza recommendations in favor of its high-dose Fluzone shot for adults 65 and older
1684373445885456384,1,"These Gardasil 9 trials were either not controlled or used Gardasil 4 as the control except for one trial in which 306 participants received a placebo (but only after receiving the full series of Gardasil 4 injections). Merck states that in the Gardasil 9 clinical trial, “2.2% of GARDASIL 9 recipients and 3.3% of GARDASIL 4 recipients reported new medical conditions potentially indicative of systemic autoimmune disorders.” In the Gardasil 4 clinical trial, the control was an injection of aluminum adjuvant and 2.3% of the Gardasil group and 2.3% of the aluminum adjuvant control group had a suspected autoimmune disorder (and aluminum adjuvant is used to induce autoimmunity in lab animals)."
1684373445885456384,1,"These Gardasil 9 trials were either not controlled or used Gardasil 4 as the control except for one trial in which 306 participants received a placebo (but only after receiving the full series of Gardasil 4 injections). Merck states that in the Gardasil 9 clinical trial, “2.2% of GARDASIL 9 recipients and 3.3% of GARDASIL 4 recipients reported new medical conditions potentially indicative of systemic autoimmune disorders.” In the Gardasil 4 clinical trial, the control was an injection of aluminum adjuvant and 2.3% of the Gardasil group and 2.3% of the aluminum adjuvant control group had a suspected autoimmune disorder (and aluminum adjuvant is used to induce autoimmunity in lab animals)."
1684373445885456384,1,"These Gardasil 9 trials were either not controlled or used Gardasil 4 as the control except for one trial in which 306 participants received a placebo (but only after receiving the full series of Gardasil 4 injections). Merck states that in the Gardasil 9 clinical trial, “2.2% of GARDASIL 9 recipients and 3.3% of GARDASIL 4 recipients reported new medical conditions potentially indicative of systemic autoimmune disorders.” In the Gardasil 4 clinical trial, the control was an injection of aluminum adjuvant and 2.3% of the Gardasil group and 2.3% of the aluminum adjuvant control group had a suspected autoimmune disorder (and aluminum adjuvant is used to induce autoimmunity in lab animals)."
